,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,201584,2008-09,00,1610612753,ORL,23.0,77,42,1939.0,243,540,0.45,82,203,0.404,78,94,0.83,18,160,178,91,76,14,69,157,646
1,201584,2009-10,00,1610612751,NJN,24.0,71,66,2375.0,338,775,0.436,76,225,0.338,133,153,0.869,60,192,252,121,93,20,76,130,885
2,201584,2010-11,00,1610612745,HOU,25.0,81,1,1723.0,253,576,0.439,71,174,0.408,95,120,0.792,51,158,209,100,58,18,68,102,672
3,201584,2011-12,00,1610612745,HOU,26.0,58,26,1757.0,251,580,0.433,87,217,0.401,71,86,0.826,26,133,159,88,68,22,64,106,660
4,201584,2012-13,00,1610612738,BOS,27.0,78,39,1941.0,246,530,0.464,58,156,0.372,62,72,0.861,31,159,190,143,89,21,84,139,612
5,201584,2013-14,00,1610612738,BOS,28.0,30,0,505.0,90,183,0.492,23,52,0.442,18,22,0.818,8,41,49,32,20,9,25,37,221
6,201584,2013-14,00,1610612763,MEM,28.0,49,47,1469.0,205,431,0.476,49,142,0.345,81,90,0.9,21,117,138,83,45,19,48,90,540
7,201584,2013-14,00,0,TOT,28.0,79,47,1973.0,295,614,0.48,72,194,0.371,99,112,0.884,29,158,187,115,65,28,73,127,761
8,201584,2014-15,00,1610612763,MEM,29.0,77,74,2354.0,288,643,0.448,90,224,0.402,111,129,0.86,21,157,178,151,75,12,78,129,777
9,201584,2015-16,00,1610612763,MEM,30.0,51,37,1489.0,192,419,0.458,51,138,0.37,76,92,0.826,19,99,118,76,52,16,49,79,511
10,201584,2015-16,00,1610612766,CHA,30.0,28,28,845.0,98,220,0.445,31,79,0.392,23,26,0.885,10,77,87,60,33,12,23,55,250
11,201584,2015-16,00,0,TOT,30.0,79,65,2334.0,290,639,0.454,82,217,0.378,99,118,0.839,29,176,205,136,85,28,72,134,761
12,201584,2016-17,00,1610612752,NYK,31.0,77,74,2459.0,321,704,0.456,108,269,0.401,85,98,0.867,53,206,259,179,81,24,69,141,835
13,201584,2017-18,00,1610612752,NYK,32.0,76,69,2310.0,343,755,0.454,113,278,0.406,114,124,0.919,30,194,224,180,80,17,84,109,913
14,201584,2018-19,00,1610612752,NYK,33.0,12,2,160.0,21,47,0.447,5,16,0.313,9,14,0.643,6,21,27,16,8,2,5,13,56
15,201584,2018-19,00,1610612742,DAL,33.0,22,4,268.0,32,82,0.39,11,39,0.282,5,7,0.714,3,24,27,21,13,1,9,19,80
16,201584,2018-19,00,0,TOT,33.0,34,6,428.0,53,129,0.411,16,55,0.291,14,21,0.667,9,45,54,37,21,3,14,32,136
17,201584,2019-20,00,1610612742,DAL,34.0,24,9,345.0,40,82,0.488,21,47,0.447,6,7,0.857,7,25,32,12,18,6,11,33,107
